content,tag
update dna anunța oficial iulian dumitrescu urmări penal comitere infracțiune luare mită fals declarație pune control judiciar rudă apropiat cerceta comitere infracțiune complicitate luare mită fals înscris semnătură privat fals declarație,real_news
alianță dreapta unită sesiza comisie european temă comasare alegere scrie rador cita radio românia actualităţi,real_news
guvern împuternic memorandum minister finanţelor vedere contractare asistenţă juridic reprezentare românia proces companie pfizer el intenta stat român transmite agerpres cauză înregistra număr f- rol tribunal prim instanţă francofon bruxelles prim termen judecată dată februarie,real_news
românia ocupa loc privință export afara uniune european interval iulie ianuarie sămânță rapiță tonă șrot rapiță hrană animal tonă șrot floare soare tonă porumb tonă anunța publicație lanțul alimentar,real_news
guvern aproba alocare ajutor umanitar valoare milion leu populaţie civil fâşia gaza consta bun strict necesitate declara purtător cuvânt guvern mihai constantin cita agerpres ajutoarele consta cort pat pătură sac dormit produs necesar populaţie civil grav afecta război preciza constantin,real_news
secretar general adjunct north_atlantic_treaty_organization mircea geoană situa loc intenție vot alegere prezidențial an avea procent sondaj inscop,real_news
prim- ministru marcel ciolacu declara formula adresă premier ucraina republicii moldova afla motiv preşedinte aur george simion interdicţie intra ţară scrie news.ro,real_news
românia găzdui de -a ediție festivalului internațional literatură odesa,real_news
autoritate sanitar veterinar germania notifica românia ianuarie sistem rapid alertă aliment furaj depista probă sămânță rapiță reziduu fosfan mg/kg condiție limită maxim admis mg/kg scrie publicație lanțul alimentar,real_news
românia încheia an deficit bugetar produs intern brut ușor redus față deficit produs_intern_brut înregistra an precedent scrie economedia valoric deficit venit cheltuială crește miliard leu miliard leu,real_news
românia avere financiar mediu cap locuitor euro medie nivel european euro declara dan popovici director general otp asset management românia cita agerpres,real_news
românia situa loc țară privință percepție corupție punct indica raport realiza transparency international,real_news
breşă securitate cibernetic loc cameră deputaţilor moment exista solicitare răscumpărare dată preciza secretariat general cameră scrie agerpres,real_news
minister român externe transmite lună lua notă maxim îngrijorare acuzaţiile privind presupus implicare membru personal agenţie onu refugiaţii palestina orient apropiat unrwa atac terorist mişcare islamist hamas israel octombrie potrivit mae acuzaţie trebui face obiect investigaţie imediat aprofundat onu diplomaţie bucureşti preciza finalizare investigaţie lansa procedură contribuţie voluntar unrwa nevoile civil palestinian continua prioritate românia urma menţine coordonare partener inclusiv nivel european transmite mae aminteşte condamna ferm încă inceput atac hamas luare ostatică,real_news
premier marcel ciolacu anunța decide prelungire zi ordonanță privind plafonare adaosurilor comercial aliment bază,real_news
știre fals apăru cont platformă fostă twitter pretinde aeronavă f-c dotare forțelor aeriene român decola sâmbătă ianuarie baza aeriană constanța bombarda oră grupare forță federației ruse apropiere herson dezminți minister român apărare,real_news
luni ianuarie rector şcolii naţional studiu politic administrativ snspa prof. univ. dr. remus pricopie transmite apel parlamentar român considera necesar reacție ferm parte acesta limita efect infiltrare moscova politică intern,real_news
ambasador republicii turcia ozgur kivanc altan anunţat ministru extern turc sosi miercuri întru vizită bucureşti transmite agerpres,real_news
premier marcel ciolacu afirma seară întru conferință presă baia caz pregăti război,real_news
membru comisiu juridic senat românia parlament republicii moldova radă suprem ucraina întâlni zi localitate maramureşean moisei transmite rador cita radio românia actualităţi şedinţa comun continua duminică,real_news
comisie european deschide procedură infringement stat membră uniunea_europeană românia netranspunere legislaţiă naţional directivă atragere piaţă muncă imigranţ înalt calificaţi afara uniunea_europeană relata agerpres,real_news
deputat bulgar daniel laurer europarlamentar român grec propune eliminare control frontieră terestru bulgaria grecia românia informa rador radio românia,real_news
curte european drept om emite an trecut hotărâri puţin faţă dosar fi aşteptare faţă sfârşit an declara joi preşedint cedo síofra o'leary potrivit agerpres,real_news
bob cereală ucrainean tranzita românia rămâne prezent țară susține secretar stat minister agriculturii adrian pintea întru interviu acorda europa liberă,real_news
comisie european efectua plată prefinanțare milion euro românia formă grant nerambursabil total românia primi miliard euro componentă repowereu pnrr război rusia ucraina dezvălui nevoie investiție independență energetic,real_news
sondaj avangarde realiza comandă psd arăta duminică alegere europarlamentar psd lua partidul_național_liberal aur alianță dreapta unită sos românia udmr reper procentele exprima funcție respondent indica merge sigur vot,real_news
nou ambasador regat unit marii britanii irlandei nord bucureşti giles portman afirma mare britanie continua crește sprijin militar românia calitate aliat spune cadru conferinţă presă priorităţe număra domeniu apărare securitate,real_news
general gheorghiță vlad șef stat major apărare sine întâlni lună ianuarie sediu mapn general christopher cavoli comandant suprem forță aliat europa saceur comandant comandament armată stat unit america europa useucom anunţa minister apărare întru comunicat,real_news
românia republică moldova proces negociere aderare uniune european declara marți președinte klaus iohannis întâlnire anual șef misiune diplomatic acredita bucurești spune decizie începere negociere aderare uniune european reprezenta obiectiv strategic românia sublinia crucial republică moldova ucraina primi continuare sprijin financiar expertiză consolidare instituțional mediu investiție crea stabilitate prosperitate iohannis face declarație zi vicepremier ministru externe republicii moldova nicu popescu vizită lucru bucurești întrevedere omolog român luminița odobescu alt oficial potrivit diplomație chișinău miniștr externe stat vecin discută dezvoltare aprofundare parteneriat bilateral precum pas următor privi negociere aderare republicii moldova uniune european,real_news
cadru declarație susține premier marcel ciolacu nega românia cere demisie comisar european agricultură spune capăt țară justifica câtva lună avea vedere încheia mandat ciolacu încerca nuanța declarație dată ministru agricultură florin barbu,real_news
ministru afacere extern luminiţa odobescu declara agerpres românia continua susţine soluţie stat context conflict israel-hamas,real_news
